Snow ratio,Log likelihood,Error std,O18 lapse rate
0.73,-3131083.27,0.49,0.01
0.32,-3131999.78,0.49,0.0
0.02,-3134605.32,0.49,-0.0
0.7,-3135744.35,0.49,-0.01
0.61,-3136782.46,0.49,-0.01
0.74,-3136935.96,0.49,0.01
0.68,-3138430.12,0.49,-0.01
0.34,-3140062.93,0.49,0.0
0.19,-3140859.64,0.49,0.0
0.85,-3141572.45,0.49,-0.0
0.25,-3142024.34,0.49,0.0
0.92,-3143314.51,0.49,-0.0
0.31,-3143329.18,0.49,0.0
0.33,-3144702.26,0.49,0.0
0.78,-3145755.32,0.49,-0.01
0.58,-3147516.78,0.49,-0.01
0.88,-3149303.2,0.49,-0.0
0.82,-3151221.15,0.49,-0.01
0.89,-3151508.12,0.49,-0.0
1.0,-3152432.72,0.49,-0.0
0.8,-3156886.35,0.49,-0.01
0.77,-3159844.41,0.49,-0.01
0.09,-3162135.88,0.49,-0.0
0.99,-3162882.57,0.49,-0.0
0.91,-3164383.89,0.49,-0.0
0.79,-3164862.92,0.49,-0.01
0.07,-3164960.93,0.49,-0.0
0.28,-3167613.37,0.49,0.0
0.62,-3169069.73,0.49,-0.01
0.81,-3171492.52,0.49,-0.01
0.63,-3173079.15,0.49,0.01
0.19,-3175307.58,0.49,0.0
0.8,-3184308.67,0.49,-0.01
0.28,-3185586.66,0.49,0.0
0.75,-3188010.21,0.49,-0.01
0.51,-3189085.82,0.49,0.01
0.37,-3189210.43,0.49,0.0
0.43,-3189753.24,0.49,0.0
0.49,-3191659.57,0.49,0.01
0.71,-3195801.53,0.49,-0.01
0.0,-3200983.92,0.49,-0.0
0.65,-3201150.95,0.49,-0.01
0.7,-3201585.17,0.49,0.01
0.57,-3203118.34,0.49,0.01
0.28,-3203260.79,0.49,0.0
0.89,-3203693.21,0.49,-0.0
0.32,-3205739.25,0.49,0.0
0.88,-3207314.16,0.49,-0.0
0.87,-3209686.47,0.49,-0.0
0.87,-3210170.56,0.49,-0.0
0.98,-3211636.24,0.49,-0.0
0.65,-3215201.4,0.49,-0.01
0.49,-3217217.35,0.49,0.01
0.27,-3221910.91,0.49,0.0
0.73,-3224457.75,0.49,-0.01
0.87,-3226593.72,0.49,-0.0
0.73,-3227185.44,0.49,0.01
0.71,-3230605.92,0.49,-0.01
0.42,-3232918.24,0.49,0.0
0.28,-3234191.32,0.49,0.0
0.53,-3234861.17,0.49,0.01
0.76,-3235829.98,0.49,-0.01
0.52,-3236596.22,0.49,0.01
0.17,-3239747.63,0.49,0.0
0.7,-3240608.36,0.49,-0.01
0.51,-3243913.09,0.49,0.01
0.52,-3244059.56,0.49,0.01
0.19,-3244145.45,0.49,0.0
0.99,-3244865.32,0.49,-0.0
0.61,-3245616.81,0.49,0.01
0.24,-3250148.26,0.49,0.0
0.59,-3254233.45,0.49,0.01
0.72,-3254468.4,0.49,-0.01
0.13,-3255138.95,0.49,0.0
0.61,-3256305.41,0.49,0.01
0.72,-3256438.27,0.49,-0.01
0.97,-3256841.96,0.49,-0.0
0.44,-3260748.27,0.49,0.0
0.72,-3260951.4,0.49,-0.01
0.32,-3263985.16,0.49,0.0
0.62,-3264105.15,0.49,0.01
0.75,-3266805.74,0.49,-0.01
0.72,-3268535.77,0.49,-0.01
0.77,-3268790.32,0.49,-0.01
0.49,-3273554.02,0.49,0.01
0.68,-3273774.06,0.49,-0.01
0.41,-3273958.99,0.49,0.0
0.62,-3277120.27,0.49,-0.01
0.43,-3280677.01,0.49,0.0
0.53,-3281862.07,0.49,0.01
0.64,-3283456.54,0.49,-0.01
0.06,-3288942.64,0.49,-0.0
0.75,-3289731.43,0.49,-0.01
0.97,-3291792.72,0.49,-0.0
0.7,-3294381.41,0.49,0.01
0.52,-3297750.73,0.49,0.01
0.65,-3298876.04,0.49,0.01
0.84,-3299246.26,0.49,-0.01
0.71,-3300495.03,0.49,0.01
0.77,-3303431.82,0.49,-0.01
0.33,-3304019.38,0.49,0.0
0.09,-3306017.0,0.49,0.0
0.68,-3306300.49,0.49,0.01
0.28,-3308806.29,0.49,0.0
0.04,-3310015.93,0.49,-0.0
0.76,-3311093.99,0.49,-0.01
0.53,-3313517.06,0.49,0.01
0.84,-3313897.9,0.49,-0.01
0.67,-3317259.1,0.49,0.01
0.5,-3319466.9,0.49,0.01
0.17,-3321264.74,0.49,0.0
0.13,-3323069.47,0.49,0.0
0.3,-3323782.81,0.49,0.0
0.73,-3327579.67,0.49,0.01
0.43,-3328781.74,0.49,0.0
0.96,-3331386.49,0.49,-0.0
0.53,-3332164.98,0.49,0.01
0.65,-3335916.27,0.49,-0.01
0.16,-3338016.22,0.49,0.0
0.69,-3338377.32,0.49,-0.01
0.1,-3341671.86,0.49,0.0
0.61,-3343897.74,0.49,-0.01
0.41,-3348340.32,0.49,0.0
0.3,-3348882.63,0.49,0.0
0.68,-3348958.79,0.49,-0.01
0.24,-3349013.64,0.49,0.0
0.26,-3349372.16,0.49,0.0
0.04,-3354238.87,0.49,-0.0
0.64,-3356704.97,0.49,0.01
0.27,-3361155.76,0.49,0.0
0.61,-3363815.42,0.49,-0.01
0.55,-3366215.16,0.49,0.01
0.02,-3366490.63,0.49,-0.0
0.42,-3374178.71,0.49,0.0
0.24,-3376787.75,0.49,0.0
0.67,-3378029.82,0.49,0.01
0.68,-3378664.92,0.49,-0.01
0.13,-3380629.76,0.49,0.0
0.07,-3382671.81,0.49,-0.0
0.86,-3388018.56,0.49,-0.01
0.98,-3389980.52,0.49,-0.0
0.08,-3390467.76,0.49,-0.0
0.67,-3390505.21,0.49,-0.01
0.18,-3392383.33,0.49,0.0
0.45,-3394415.23,0.49,0.01
0.67,-3395243.14,0.49,0.01
0.11,-3397581.27,0.49,0.0
0.86,-3398676.15,0.49,-0.0
0.03,-3399076.56,0.49,-0.0
0.8,-3400437.43,0.49,-0.01
0.23,-3404808.24,0.49,0.0
0.12,-3406729.23,0.49,0.0
0.4,-3410067.14,0.49,0.0
0.8,-3410684.68,0.49,-0.01
0.98,-3411648.42,0.49,-0.0
0.89,-3412201.37,0.49,-0.0
0.75,-3412795.21,0.49,-0.01
0.09,-3415673.89,0.49,0.0
0.08,-3416473.26,0.49,-0.0
0.33,-3416628.41,0.49,0.0
0.39,-3418793.5,0.49,0.0
0.81,-3420230.0,0.49,-0.01
0.25,-3422184.06,0.49,0.0
0.91,-3423783.24,0.49,-0.0
0.87,-3424466.48,0.49,-0.0
0.42,-3427296.39,0.49,0.0
0.2,-3428063.11,0.49,0.0
0.8,-3428200.27,0.49,-0.01
0.69,-3428358.94,0.49,0.01
0.56,-3429248.93,0.49,0.01
0.58,-3430398.96,0.49,0.01
0.93,-3430667.41,0.49,-0.0
0.53,-3431652.9,0.49,0.01
0.09,-3434385.44,0.49,0.0
0.75,-3435194.16,0.49,-0.01
0.49,-3437355.65,0.49,0.01
0.08,-3437772.69,0.49,-0.0
0.49,-3439945.48,0.49,0.01
0.13,-3440340.04,0.49,0.0
0.76,-3440536.03,0.49,-0.01
0.45,-3441289.99,0.49,0.01
0.62,-3441890.84,0.49,-0.01
0.63,-3442124.06,0.49,0.01
0.02,-3444018.62,0.49,-0.0
0.63,-3446670.66,0.49,0.01
0.57,-3451863.57,0.49,0.01
0.07,-3452941.44,0.49,-0.0
0.58,-3454827.24,0.49,0.01
0.62,-3469549.29,0.49,0.01
0.68,-3470180.3,0.49,-0.01
0.11,-3470503.12,0.49,0.0
0.27,-3479745.0,0.49,0.0
0.33,-3480552.13,0.49,0.0
0.25,-3480638.27,0.49,0.0
0.29,-3483060.01,0.49,0.0
0.94,-3487128.78,0.49,-0.0
0.34,-3488338.34,0.49,0.0
0.21,-3488686.66,0.49,0.0
0.34,-3490991.75,0.49,0.0
0.22,-3491863.69,0.49,0.0
0.91,-3492893.67,0.49,-0.0
0.2,-3494063.24,0.49,0.0
0.8,-3494586.29,0.49,-0.01
0.93,-3496550.62,0.49,-0.0
0.74,-3498102.24,0.49,-0.01
0.02,-3499398.49,0.49,-0.0
0.23,-3499992.23,0.49,0.0
0.7,-3501293.97,0.49,0.01
0.6,-3508684.13,0.49,0.01
0.68,-3509597.69,0.49,0.01
0.47,-3510286.23,0.49,0.01
0.9,-3510361.72,0.49,-0.0
0.46,-3513616.31,0.49,0.01
0.13,-3516792.89,0.49,0.0
0.1,-3517432.97,0.49,0.0
0.26,-3517628.04,0.49,0.0
0.96,-3517723.09,0.49,-0.0
0.86,-3518880.4,0.49,-0.01
0.03,-3522536.51,0.49,-0.0
0.16,-3522626.1,0.49,0.0
0.28,-3525277.63,0.49,0.0
0.19,-3528349.63,0.49,0.0
0.1,-3530188.92,0.49,0.0
0.59,-3531534.3,0.49,0.01
0.46,-3532426.85,0.49,0.01
0.28,-3532816.45,0.49,0.0
0.73,-3537518.17,0.49,-0.01
0.84,-3540964.76,0.49,-0.01
0.05,-3541087.06,0.49,-0.0
0.14,-3542817.03,0.49,0.0
0.02,-3548964.61,0.49,-0.0
0.39,-3549668.65,0.49,0.0
0.88,-3551512.6,0.49,-0.0
0.53,-3553977.13,0.49,0.01
0.82,-3561030.9,0.49,-0.01
0.53,-3567404.49,0.49,0.01
0.15,-3568012.53,0.49,0.0
0.17,-3570128.3,0.49,0.0
0.65,-3571152.47,0.49,-0.01
0.73,-3571430.91,0.49,-0.01
0.73,-3572422.26,0.49,-0.01
0.36,-3573798.23,0.49,0.0
0.01,-3574834.48,0.49,-0.0
0.74,-3577905.78,0.49,-0.01
0.98,-3579225.46,0.49,-0.0
0.36,-3582613.91,0.49,0.0
0.66,-3587043.57,0.49,-0.01
0.13,-3589913.69,0.49,0.0
0.12,-3591298.0,0.49,0.0
0.29,-3594829.92,0.49,0.0
0.7,-3599235.76,0.49,-0.01
0.87,-3600868.8,0.49,-0.01
0.31,-3605329.65,0.49,0.0
0.03,-3607890.43,0.49,-0.0
0.45,-3612362.73,0.49,0.01
0.73,-3613853.29,0.49,-0.01
0.94,-3613940.62,0.49,-0.0
0.37,-3618298.17,0.49,0.0
0.67,-3618790.65,0.49,-0.01
0.74,-3619339.95,0.49,-0.01
0.65,-3619378.71,0.49,-0.01
0.55,-3621266.49,0.49,0.01
0.45,-3621544.58,0.49,0.01
0.31,-3625081.97,0.49,0.0
0.28,-3626088.53,0.49,0.0
0.44,-3626726.86,0.49,0.01
0.86,-3628018.98,0.49,-0.01
0.65,-3629637.47,0.49,0.01
0.86,-3631852.71,0.49,-0.01
0.49,-3631901.16,0.49,0.01
0.01,-3632926.98,0.49,-0.0
0.84,-3637893.14,0.49,-0.01
0.89,-3639030.25,0.49,-0.0
0.5,-3640055.65,0.49,0.01
0.07,-3642779.86,0.49,0.0
0.5,-3644438.84,0.49,0.01
0.44,-3644807.12,0.49,0.01
0.04,-3652662.41,0.49,-0.0
0.76,-3653970.03,0.49,-0.01
0.75,-3654371.56,0.49,-0.01
0.04,-3654571.81,0.49,-0.0
0.3,-3655028.58,0.49,0.0
0.66,-3664696.01,0.49,0.01
0.17,-3665068.78,0.49,0.0
0.6,-3670480.49,0.49,0.01
1.0,-3672845.52,0.49,-0.0
0.76,-3675593.72,0.49,-0.01
0.87,-3679152.02,0.49,-0.01
0.69,-3679612.1,0.49,-0.01
0.56,-3680203.65,0.49,0.01
0.25,-3681686.59,0.49,0.0
0.32,-3682887.15,0.49,0.0
0.1,-3692717.87,0.49,0.0
0.82,-3692978.39,0.49,-0.01
0.43,-3695611.85,0.49,0.01
0.66,-3696231.94,0.49,-0.01
0.71,-3697072.9,0.49,-0.01
0.15,-3699921.66,0.49,0.0
0.91,-3702027.75,0.49,-0.0
0.11,-3702471.38,0.49,0.0
0.5,-3713798.91,0.49,0.01
0.48,-3714904.65,0.49,0.01
0.9,-3718288.53,0.49,-0.0
0.48,-3721258.04,0.49,0.01
0.94,-3721766.24,0.49,-0.0
0.15,-3725908.94,0.49,0.0
0.71,-3726722.02,0.49,-0.01
0.46,-3729482.71,0.49,0.01
0.47,-3730911.13,0.49,0.01
0.0,-3731573.18,0.49,-0.0
0.3,-3734157.78,0.49,0.0
0.93,-3735710.53,0.49,-0.0
0.15,-3736791.01,0.49,0.0
0.44,-3737637.68,0.49,0.01
0.83,-3737813.05,0.49,-0.01
0.66,-3741155.77,0.49,-0.01
0.36,-3743550.65,0.49,0.0
0.93,-3744422.99,0.49,-0.0
0.84,-3744716.58,0.49,-0.01
0.3,-3746298.29,0.49,0.0
0.57,-3747666.53,0.49,0.01
0.69,-3747886.93,0.49,-0.01
0.77,-3752062.62,0.49,-0.01
0.76,-3752414.14,0.49,-0.01
0.14,-3757238.17,0.49,0.0
0.52,-3758516.85,0.49,0.01
0.77,-3758873.48,0.49,-0.01
0.49,-3761702.08,0.49,0.01
0.27,-3768880.57,0.49,0.0
0.32,-3769836.59,0.49,0.0
0.49,-3772841.58,0.49,0.01
0.96,-3776582.07,0.49,-0.0
0.95,-3777089.58,0.49,-0.0
0.28,-3784760.68,0.49,0.0
0.26,-3789743.57,0.49,0.0
0.06,-3790530.08,0.49,0.0
0.92,-3795225.46,0.49,-0.0
0.06,-3800685.15,0.49,0.0
0.09,-3802411.27,0.49,0.0
0.13,-3804191.56,0.49,0.0
0.62,-3806276.83,0.49,0.01
0.72,-3810550.11,0.49,-0.01
0.58,-3812553.84,0.49,0.01
0.58,-3813981.81,0.49,0.01
0.99,-3815805.68,0.49,-0.0
0.7,-3816751.67,0.49,-0.01
0.64,-3818111.86,0.49,0.01
0.44,-3819394.04,0.49,0.01
0.54,-3822455.11,0.49,0.01
0.92,-3823528.15,0.49,-0.0
0.13,-3824166.75,0.49,0.0
0.02,-3829563.44,0.49,-0.0
0.25,-3830761.33,0.49,0.0
0.19,-3831634.39,0.49,0.0
0.01,-3831800.65,0.49,-0.0
0.95,-3835748.56,0.49,-0.0
0.52,-3836301.4,0.49,0.01
0.24,-3837130.12,0.49,0.0
0.76,-3838314.97,0.49,-0.01
0.73,-3841220.33,0.49,-0.01
0.04,-3843640.09,0.49,0.0
0.83,-3844532.14,0.49,-0.01
0.56,-3845193.88,0.49,0.01
0.43,-3846892.31,0.49,0.01
0.33,-3846986.82,0.49,0.0
0.24,-3850166.73,0.49,0.0
0.64,-3851660.56,0.49,0.01
0.24,-3852657.33,0.49,0.0
0.42,-3853324.47,0.49,0.01
0.69,-3856605.65,0.49,-0.01
0.32,-3857332.43,0.49,0.0
0.0,-3858624.38,0.49,-0.0
0.94,-3861608.01,0.49,-0.0
0.26,-3863935.24,0.49,0.0
0.93,-3866016.7,0.49,-0.0
0.4,-3874859.65,0.49,0.01
0.11,-3876038.66,0.49,0.0
0.48,-3876565.03,0.49,0.01
0.24,-3879875.84,0.49,0.0
0.11,-3879898.76,0.49,0.0
0.38,-3880499.06,0.49,0.0
0.03,-3883788.2,0.49,-0.0
0.99,-3886761.18,0.49,-0.0
0.05,-3886954.42,0.49,0.0
0.33,-3893303.81,0.49,0.0
0.23,-3893562.43,0.49,0.0
0.05,-3895116.95,0.49,0.0
0.3,-3896270.28,0.49,0.0
0.1,-3897623.84,0.49,0.0
0.7,-3898030.41,0.49,-0.01
0.5,-3899396.76,0.49,0.01
0.08,-3901367.19,0.49,0.0
0.67,-3905803.64,0.49,-0.01
0.06,-3906471.12,0.49,0.0
0.76,-3906788.58,0.49,-0.01
0.72,-3909938.72,0.49,-0.01
0.82,-3913346.86,0.49,-0.01
0.42,-3916609.0,0.49,0.01
0.83,-3917416.98,0.49,-0.01
0.9,-3919650.75,0.49,-0.01
0.55,-3922776.07,0.49,0.01
0.05,-3932236.25,0.49,0.0
0.94,-3935489.13,0.49,-0.0
0.85,-3936040.58,0.49,-0.01
0.05,-3939431.38,0.49,0.0
0.42,-3940835.65,0.49,0.01
0.97,-3945548.6,0.49,-0.0
0.09,-3945734.17,0.49,0.0
0.37,-3945872.29,0.49,0.0
0.86,-3947281.47,0.49,-0.01
0.85,-3949451.86,0.49,-0.01
0.88,-3954728.88,0.49,-0.01
0.29,-3958286.51,0.49,0.0
0.33,-3958320.64,0.49,0.0
0.91,-3961274.29,0.49,-0.0
0.21,-3961519.61,0.49,0.0
0.04,-3962544.16,0.49,0.0
0.76,-3966057.54,0.49,-0.01
0.6,-3976087.47,0.49,0.01
0.12,-3977268.09,0.49,0.0
0.44,-3978200.4,0.49,0.01
0.3,-3979449.05,0.49,0.0
0.82,-3980371.5,0.49,-0.01
0.22,-3982483.58,0.49,0.0
0.78,-3982719.17,0.49,-0.01
0.33,-3984086.15,0.49,0.0
0.78,-3988718.22,0.49,-0.01
0.07,-3993519.16,0.49,0.0
0.91,-3994738.16,0.49,-0.01
0.01,-3995029.1,0.49,-0.0
0.99,-3995094.76,0.49,-0.0
0.53,-3996818.75,0.49,0.01
0.27,-3997279.43,0.49,0.0
0.54,-3997772.14,0.49,0.01
0.9,-3999045.76,0.49,-0.01
0.28,-4000186.87,0.49,0.0
0.95,-4004646.41,0.49,-0.0
0.6,-4005808.14,0.49,0.01
0.43,-4008755.44,0.49,0.01
0.55,-4014990.62,0.49,0.01
0.53,-4020039.58,0.49,0.01
0.85,-4023731.87,0.49,-0.01
0.4,-4023761.56,0.49,0.01
0.75,-4024025.59,0.49,-0.01
0.55,-4025447.83,0.49,0.01
0.39,-4028402.35,0.49,0.01
0.46,-4029133.4,0.49,0.01
0.72,-4031920.06,0.49,-0.01
0.33,-4032501.0,0.49,0.0
0.07,-4035708.88,0.49,0.0
0.88,-4042828.33,0.49,-0.01
0.81,-4045662.35,0.49,-0.01
0.82,-4046745.93,0.49,-0.01
0.91,-4048937.6,0.49,-0.01
0.57,-4060304.07,0.49,0.01
0.08,-4061105.43,0.49,0.0
0.88,-4061894.59,0.49,-0.01
0.95,-4062548.75,0.49,-0.0
0.7,-4065464.59,0.49,-0.01
0.34,-4068337.85,0.49,0.0
0.18,-4068922.02,0.49,0.0
0.84,-4074348.79,0.49,-0.01
0.07,-4075833.11,0.49,0.0
0.48,-4077493.46,0.49,0.01
0.88,-4078363.43,0.49,-0.01
0.53,-4080053.88,0.49,0.01
0.03,-4081936.14,0.49,0.0
0.78,-4083616.74,0.49,-0.01
0.54,-4085016.08,0.49,0.01
0.17,-4089317.58,0.49,0.0
0.5,-4091875.68,0.49,0.01
1.0,-4094586.67,0.49,-0.0
0.14,-4095177.76,0.49,0.0
0.54,-4096325.15,0.49,0.01
0.87,-4099119.83,0.49,-0.01
0.21,-4099489.3,0.49,0.0
0.2,-4103182.71,0.49,0.0
0.06,-4107072.03,0.49,0.0
0.92,-4109523.45,0.49,-0.01
0.02,-4113764.35,0.49,0.0
0.45,-4113812.8,0.49,0.01
0.4,-4115483.3,0.49,0.01
0.03,-4118596.39,0.49,0.0
0.18,-4124332.17,0.49,0.0
0.27,-4124840.84,0.49,0.0
0.01,-4124955.86,0.49,-0.0
0.4,-4125803.76,0.49,0.01
0.71,-4130699.42,0.49,-0.01
0.42,-4131081.51,0.49,0.01
0.08,-4131444.59,0.49,0.0
0.8,-4134535.38,0.49,-0.01
0.79,-4134636.2,0.49,-0.01
0.13,-4137480.54,0.49,0.0
0.24,-4140248.08,0.49,0.0
0.84,-4142420.64,0.49,-0.01
0.28,-4144648.81,0.49,0.0
0.18,-4145635.37,0.49,0.0
0.74,-4146269.13,0.49,-0.01
0.23,-4150583.04,0.49,0.0
0.24,-4155914.9,0.49,0.0
0.6,-4159977.03,0.49,0.01
0.2,-4170551.45,0.49,0.0
0.22,-4170937.03,0.49,0.0
0.5,-4170974.34,0.49,0.01
0.93,-4175197.58,0.49,-0.01
0.79,-4176615.55,0.49,-0.01
0.11,-4176946.6,0.49,0.0
0.85,-4177365.98,0.49,-0.01
0.07,-4178697.15,0.49,0.0
0.9,-4182405.02,0.49,-0.01
0.78,-4182664.5,0.49,-0.01
0.25,-4183978.17,0.49,0.0
0.48,-4184232.95,0.49,0.01
0.2,-4188673.02,0.49,0.0
0.98,-4188979.15,0.49,-0.0
0.24,-4189137.03,0.49,0.0
0.22,-4189429.98,0.49,0.0
0.07,-4190324.1,0.49,0.0
0.43,-4195617.68,0.49,0.01
0.71,-4198440.68,0.49,-0.01
0.13,-4204253.34,0.49,0.0
0.73,-4205135.04,0.49,-0.01
0.79,-4205588.07,0.49,-0.01
0.94,-4210082.65,0.49,-0.01
0.52,-4211929.39,0.49,0.01
0.29,-4212404.98,0.49,0.0
0.81,-4220468.44,0.49,-0.01
0.5,-4222162.64,0.49,0.01
0.83,-4222730.59,0.49,-0.01
0.86,-4223507.8,0.49,-0.01
0.1,-4231108.51,0.49,0.0
0.56,-4231836.04,0.49,0.01
0.97,-4232641.48,0.49,-0.0
0.43,-4234202.64,0.49,0.01
0.5,-4234235.88,0.49,0.01
0.71,-4235518.44,0.49,-0.01
0.31,-4236252.24,0.49,0.0
0.06,-4238682.96,0.49,0.0
0.28,-4240040.4,0.49,0.0
0.92,-4246968.28,0.49,-0.01
0.99,-4247704.18,0.49,-0.0
0.01,-4253696.88,0.49,0.0
0.55,-4260452.0,0.49,0.01
0.39,-4261839.96,0.49,0.01
0.14,-4261919.3,0.49,0.0
0.32,-4269307.24,0.49,0.0
0.72,-4269624.2,0.49,-0.01
0.04,-4272653.07,0.49,0.0
0.02,-4273945.0,0.49,0.0
0.21,-4279630.95,0.49,0.0
0.88,-4281036.2,0.49,-0.01
0.59,-4284154.11,0.49,0.01
0.74,-4284668.42,0.49,-0.01
0.1,-4285194.11,0.49,0.0
0.07,-4287452.13,0.49,0.0
0.59,-4289591.95,0.49,0.01
0.55,-4292534.9,0.49,0.01
0.92,-4295458.47,0.49,-0.01
0.08,-4295996.46,0.49,0.0
0.04,-4297512.48,0.49,0.0
0.11,-4304404.98,0.49,0.0
0.04,-4315962.69,0.49,0.0
0.49,-4318226.66,0.49,0.01
0.87,-4322197.22,0.49,-0.01
0.81,-4326714.9,0.49,-0.01
0.23,-4328915.64,0.49,0.0
0.34,-4331450.61,0.49,0.0
0.25,-4332442.27,0.49,0.0
0.43,-4333124.79,0.49,0.01
0.55,-4339562.81,0.49,0.01
0.53,-4340706.07,0.49,0.01
0.14,-4345356.53,0.49,0.0
0.26,-4345606.72,0.49,0.0
0.42,-4348605.02,0.49,0.01
0.04,-4350392.38,0.49,0.0
0.39,-4351217.09,0.49,0.01
0.89,-4352361.1,0.49,-0.01
0.19,-4352682.25,0.49,0.0
0.19,-4353267.92,0.49,0.0
0.84,-4355012.07,0.49,-0.01
0.44,-4356834.72,0.49,0.01
0.24,-4359755.48,0.49,0.0
0.54,-4359883.15,0.49,0.01
0.31,-4360676.49,0.49,0.0
0.0,-4368072.78,0.49,0.0
0.13,-4370574.8,0.49,0.0
0.72,-4372275.39,0.49,-0.01
0.24,-4372968.2,0.49,0.0
0.09,-4373240.06,0.49,0.0
0.13,-4373546.77,0.49,0.0
0.26,-4379757.54,0.49,0.0
0.24,-4380589.89,0.49,0.0
0.36,-4381945.26,0.49,0.01
0.1,-4382827.16,0.49,0.0
0.92,-4382831.68,0.49,-0.01
0.48,-4390859.04,0.49,0.01
0.42,-4399714.35,0.49,0.01
0.99,-4405233.78,0.49,-0.0
0.32,-4408290.58,0.49,0.0
0.0,-4410012.3,0.49,0.0
0.27,-4412673.35,0.49,0.0
0.16,-4415893.46,0.49,0.0
0.4,-4418093.31,0.49,0.01
0.2,-4419436.51,0.49,0.0
0.83,-4420963.74,0.49,-0.01
0.58,-4421740.1,0.49,0.01
0.21,-4424856.02,0.49,0.0
0.98,-4429750.36,0.49,-0.0
0.73,-4430064.77,0.49,-0.01
0.3,-4434620.3,0.49,0.0
0.53,-4434768.64,0.49,0.01
0.3,-4435276.49,0.49,0.0
0.75,-4438805.19,0.49,-0.01
0.85,-4438886.91,0.49,-0.01
0.45,-4441439.75,0.49,0.01
0.51,-4443020.64,0.49,0.01
0.54,-4444287.69,0.49,0.01
0.4,-4447312.21,0.49,0.01
0.9,-4448082.51,0.49,-0.01
0.58,-4455765.03,0.49,0.01
0.47,-4457795.51,0.49,0.01
0.0,-4462379.52,0.49,0.0
0.55,-4463795.74,0.49,0.01
0.41,-4469083.39,0.49,0.01
0.13,-4472572.11,0.49,0.0
0.11,-4473179.55,0.49,0.0
0.19,-4475713.74,0.49,0.0
0.09,-4476323.28,0.49,0.0
0.07,-4479127.47,0.49,0.0
0.18,-4481349.45,0.49,0.0
0.31,-4483849.92,0.49,0.0
0.54,-4491406.59,0.49,0.01
0.13,-4493286.56,0.49,0.0
0.84,-4503323.38,0.49,-0.01
0.79,-4505240.98,0.49,-0.01
0.12,-4508986.75,0.49,0.0
0.3,-4513833.97,0.49,0.0
0.27,-4517800.0,0.49,0.0
0.02,-4519490.43,0.49,0.0
0.23,-4522835.93,0.49,0.0
0.88,-4524528.18,0.49,-0.01
0.05,-4533726.23,0.49,0.0
0.12,-4538336.58,0.49,0.0
0.29,-4541291.43,0.49,0.0
0.14,-4542809.22,0.49,0.0
0.07,-4554065.0,0.49,0.0
0.74,-4558486.57,0.49,-0.01
0.81,-4563999.83,0.49,-0.01
0.11,-4564953.55,0.49,0.0
0.13,-4576917.18,0.49,0.0
0.1,-4577484.74,0.49,0.0
0.09,-4580769.58,0.49,0.0
0.01,-4583392.57,0.49,0.0
0.15,-4585299.03,0.49,0.0
0.89,-4591601.24,0.49,-0.01
0.22,-4591966.49,0.49,0.0
0.24,-4599805.9,0.49,0.0
0.92,-4600121.01,0.49,-0.01
0.07,-4601411.05,0.49,0.0
1.0,-4604081.3,0.49,-0.0
0.52,-4607209.72,0.49,0.01
0.14,-4608369.17,0.49,0.0
0.03,-4609664.81,0.49,0.0
0.91,-4617234.05,0.49,-0.01
0.22,-4625433.27,0.49,0.0
0.89,-4629960.39,0.49,-0.01
0.53,-4633228.41,0.49,0.01
0.25,-4634474.89,0.49,0.0
0.76,-4635658.18,0.49,-0.01
0.95,-4636478.01,0.49,-0.01
0.37,-4638692.97,0.49,0.01
0.88,-4639097.61,0.49,-0.01
0.2,-4639995.58,0.49,0.0
0.27,-4645361.67,0.49,0.0
0.09,-4647520.29,0.49,0.0
0.17,-4659071.11,0.49,0.0
0.26,-4666361.45,0.49,0.0
0.55,-4669655.9,0.49,0.01
0.25,-4670374.27,0.49,0.0
0.74,-4671742.51,0.49,-0.01
0.92,-4672319.72,0.49,-0.01
0.86,-4673267.99,0.49,-0.01
0.81,-4674292.04,0.49,-0.01
0.97,-4675344.01,0.49,-0.01
0.56,-4675817.24,0.49,0.01
0.47,-4676338.09,0.49,0.01
0.85,-4687180.63,0.49,-0.01
0.1,-4690965.16,0.49,0.0
0.33,-4693694.74,0.49,0.01
0.45,-4694490.1,0.49,0.01
0.84,-4703372.23,0.49,-0.01
0.03,-4708254.41,0.49,0.0
0.2,-4708392.76,0.49,0.0
0.29,-4708838.51,0.49,0.0
0.48,-4708942.39,0.49,0.01
0.05,-4714422.96,0.49,0.0
0.88,-4717937.57,0.49,-0.01
0.25,-4718324.39,0.49,0.0
0.42,-4727633.68,0.49,0.01
0.84,-4728773.05,0.49,-0.01
0.89,-4730365.2,0.49,-0.01
0.29,-4732682.37,0.49,0.0
0.42,-4733266.68,0.49,0.01
0.51,-4737623.36,0.49,0.01
0.81,-4740597.1,0.49,-0.01
0.28,-4743785.03,0.49,0.0
0.96,-4746746.36,0.49,-0.01
0.47,-4747218.41,0.49,0.01
0.37,-4751126.41,0.49,0.01
0.25,-4751663.63,0.49,0.0
0.15,-4766473.79,0.49,0.0
0.97,-4770067.19,0.49,-0.01
0.88,-4770261.09,0.49,-0.01
0.26,-4780282.35,0.49,0.0
0.79,-4783678.11,0.49,-0.01
0.02,-4788661.36,0.49,0.0
0.15,-4793976.28,0.49,0.0
0.22,-4796983.09,0.49,0.0
0.02,-4798340.67,0.49,0.0
0.85,-4802276.22,0.49,-0.01
